,open,high,low,close,adjclose,volume,ticker,date,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2020-04-01,1932.969970703125,1944.9599609375,1893.0,1907.699951171875,1907.699951171875,4121900,AMZN,2020-04-01,681.5048,593.0,0.0,1314.699951171875
2020-04-02,1901.6400146484375,1927.530029296875,1890.0,1918.8299560546875,1918.8299560546875,4336000,AMZN,2020-04-02,84.38493,68.30000305175781,0.0,1850.5299530029297
2020-04-03,1911.1500244140625,1926.3299560546875,1889.1500244140625,1906.5899658203125,1906.5899658203125,3609900,AMZN,2020-04-03,17.153969,11.760000228881836,0.0,1894.8299655914307
2020-04-06,1936.0,1998.52001953125,1930.02001953125,1997.5899658203125,1997.5899658203125,5773200,AMZN,2020-04-06,45.83632,35.68000030517578,0.0,1961.9099655151367
2020-04-07,2017.1099853515625,2035.719970703125,1997.6199951171875,2011.5999755859375,2011.5999755859375,5114000,AMZN,2020-04-07,77.904274,73.69000244140626,0.0,1937.9099731445312
2020-04-08,2021.0,2044.0,2011.1500244140625,2043.0,2043.0,3977300,AMZN,2020-04-08,1878.137,1822.6800537109375,0.0,220.3199462890625
2020-04-09,2044.300048828125,2053.0,2017.6600341796875,2042.760009765625,2042.760009765625,4646500,AMZN,2020-04-09,229.57875,253.270004272461,0.0,1789.490005493164
2020-04-13,2040.0,2180.0,2038.0,2168.8701171875,2168.8701171875,6716700,AMZN,2020-04-13,59.54742,37.0,0.0,2131.8701171875
2020-04-14,2200.469970703125,2292.0,2186.2099609375,2283.320068359375,2283.320068359375,8087200,AMZN,2020-04-14,46.61209,41.68000030517578,0.0,2241.640068054199
2020-04-15,2257.679931640625,2333.3701171875,2245.0,2307.679931640625,2307.679931640625,6866600,AMZN,2020-04-15,750.3667,764.719970703125,0.0,1542.9599609375
2020-04-16,2346.0,2461.0,2335.0,2408.18994140625,2408.18994140625,12038200,AMZN,2020-04-16,236.67368,237.4199981689453,0.0,2170.7699432373047
2020-04-17,2372.330078125,2400.0,2316.02001953125,2375.0,2375.0,7930000,AMZN,2020-04-17,243.27908,252.0500030517578,0.0,2122.949996948242
2020-04-20,2389.949951171875,2444.97998046875,2386.050048828125,2393.610107421875,2393.610107421875,5770700,AMZN,2020-04-20,3234.3926,3156.969970703125,763.35986328125,0.0
2020-04-21,2416.610107421875,2428.31005859375,2279.659912109375,2328.1201171875,2328.1201171875,7476700,AMZN,2020-04-21,45.46837,41.5099983215332,0.0,2286.610118865967
2020-04-22,2369.0,2394.0,2351.0,2363.489990234375,2363.489990234375,4212200,AMZN,2020-04-22,55.905266,59.18750000000001,0.0,2304.302490234375
2020-04-23,2399.97998046875,2424.219970703125,2382.080078125,2399.449951171875,2399.449951171875,5066600,AMZN,2020-04-23,1879.4308,1870.300048828125,0.0,529.14990234375
2020-04-24,2417.0,2420.429931640625,2382.0,2410.219970703125,2410.219970703125,3824900,AMZN,2020-04-24,133.24069,113.4300003051758,0.0,2296.789970397949
2020-04-27,2443.199951171875,2444.8798828125,2363.0,2376.0,2376.0,5645600,AMZN,2020-04-27,22.205988,16.690000534057617,0.0,2359.3099994659424
2020-04-28,2372.10009765625,2373.5,2306.0,2314.080078125,2314.080078125,5269400,AMZN,2020-04-28,44.656666,34.630001068115234,0.0,2279.4500770568848
2020-04-29,2330.010009765625,2391.889892578125,2310.0,2372.7099609375,2372.7099609375,4591600,AMZN,2020-04-29,1812.661,1754.9100341796875,0.0,617.7999267578125
2020-04-30,2419.840087890625,2475.0,2396.010009765625,2474.0,2474.0,9534600,AMZN,2020-04-30,278.7699,271.6700134277344,0.0,2202.3299865722656
2020-05-01,2336.800048828125,2362.43994140625,2258.18994140625,2286.0400390625,2286.0400390625,9772600,AMZN,2020-05-01,26.313381,20.708332061767575,0.0,2265.3317070007324
2020-05-04,2256.3798828125,2326.97998046875,2256.3798828125,2315.989990234375,2315.989990234375,4865900,AMZN,2020-05-04,21.761187,15.380000114440918,0.0,2300.609990119934
2020-05-05,2340.0,2351.0,2307.1298828125,2317.800048828125,2317.800048828125,3242500,AMZN,2020-05-05,46.260708,40.939998626708984,0.0,2276.860050201416
2020-05-06,2329.43994140625,2357.449951171875,2320.0,2351.260009765625,2351.260009765625,3117800,AMZN,2020-05-06,1204.287,1402.050048828125,0.0,949.2099609375
2020-05-07,2374.780029296875,2376.0,2343.110107421875,2367.610107421875,2367.610107421875,3396400,AMZN,2020-05-07,88.27916,87.75000000000001,0.0,2279.860107421875
2020-05-08,2372.139892578125,2387.239990234375,2357.0,2379.610107421875,2379.610107421875,3206600,AMZN,2020-05-08,31.881084,25.540000915527344,0.0,2354.0701065063477
2020-05-11,2374.699951171875,2419.669921875,2372.110107421875,2409.0,2409.0,3259200,AMZN,2020-05-11,329.77377,342.3800048828125,0.0,2066.6199951171875
2020-05-12,2411.85009765625,2419.0,2355.0,2356.949951171875,2356.949951171875,3074900,AMZN,2020-05-12,20.553026,15.810000419616697,0.0,2341.1399507522583
2020-05-13,2366.800048828125,2407.699951171875,2337.800048828125,2367.919921875,2367.919921875,4782900,AMZN,2020-05-13,988.705,957.0999755859376,0.0,1410.8199462890625
2020-05-14,2361.010009765625,2391.3701171875,2353.2099609375,2388.85009765625,2388.85009765625,3648100,AMZN,2020-05-14,1687.3936,1640.0,0.0,748.85009765625
2020-05-15,2368.52001953125,2411.0,2356.3701171875,2409.780029296875,2409.780029296875,4235000,AMZN,2020-05-15,51.705822,42.79999923706055,0.0,2366.9800300598145
2020-05-18,2404.35009765625,2433.0,2384.010009765625,2426.260009765625,2426.260009765625,4357200,AMZN,2020-05-18,74.75679,66.25,0.0,2360.010009765625
2020-05-19,2429.830078125,2485.0,2428.969970703125,2449.330078125,2449.330078125,4320500,AMZN,2020-05-19,1677.3086,1626.22998046875,0.0,823.10009765625
2020-05-20,2477.8701171875,2500.010009765625,2467.27001953125,2497.93994140625,2497.93994140625,3998100,AMZN,2020-05-20,54.52205,48.560001373291016,0.0,2449.379940032959
2020-05-21,2500.0,2525.449951171875,2442.5400390625,2446.739990234375,2446.739990234375,5114400,AMZN,2020-05-21,1940.713,1815.4799804687498,0.0,631.2600097656252
2020-05-22,2455.010009765625,2469.85009765625,2430.1298828125,2436.8798828125,2436.8798828125,2867100,AMZN,2020-05-22,961.5316,980.3499755859376,0.0,1456.5299072265625
2020-05-26,2458.0,2462.0,2414.06005859375,2421.860107421875,2421.860107421875,3568200,AMZN,2020-05-26,961.0932,964.6500244140624,0.0,1457.2100830078125
2020-05-27,2404.989990234375,2413.580078125,2330.0,2410.389892578125,2410.389892578125,5056900,AMZN,2020-05-27,3215.023,3399.43994140625,989.050048828125,0.0
2020-05-28,2384.330078125,2436.969970703125,2378.22998046875,2401.10009765625,2401.10009765625,3190200,AMZN,2020-05-28,132.66235,122.41999816894533,0.0,2278.6800994873047
2020-05-29,2415.93994140625,2442.3701171875,2398.199951171875,2442.3701171875,2442.3701171875,3509900,AMZN,2020-05-29,86.702415,102.5,0.0,2339.8701171875
2020-06-01,2448.0,2476.929931640625,2444.169921875,2471.0400390625,2471.0400390625,2928900,AMZN,2020-06-01,2171.6296,1785.0,0.0,686.0400390625
2020-06-02,2467.0,2473.530029296875,2445.31005859375,2472.409912109375,2472.409912109375,2529900,AMZN,2020-06-02,86.83934,67.0,0.0,2405.409912109375
2020-06-03,2468.010009765625,2488.0,2461.169921875,2478.39990234375,2478.39990234375,2671000,AMZN,2020-06-03,38.899178,35.22999954223633,0.0,2443.1699028015137
2020-06-04,2477.429931640625,2507.5400390625,2450.010009765625,2460.60009765625,2460.60009765625,2948700,AMZN,2020-06-04,3206.9172,3161.0,700.39990234375,0.0
2020-06-05,2444.510009765625,2488.64990234375,2437.1298828125,2483.0,2483.0,3306400,AMZN,2020-06-05,12.749612,4.5208330154418945,0.0,2478.479166984558
2020-06-08,2500.199951171875,2530.0,2487.340087890625,2524.06005859375,2524.06005859375,3970700,AMZN,2020-06-08,51.02276,35.689998626708984,0.0,2488.370059967041
2020-06-09,2529.43994140625,2626.429931640625,2525.0,2600.860107421875,2600.860107421875,5176000,AMZN,2020-06-09,959.98364,1006.3400268554686,0.0,1594.5200805664062
2020-06-10,2645.0,2722.35009765625,2626.260009765625,2647.449951171875,2647.449951171875,4946000,AMZN,2020-06-10,447.60544,427.6300048828125,0.0,2219.8199462890625
2020-06-11,2603.5,2671.3798828125,2536.22998046875,2557.9599609375,2557.9599609375,5800100,AMZN,2020-06-11,1684.8254,1512.2900390625,0.0,1045.669921875
2020-06-12,2601.2099609375,2621.47998046875,2503.35009765625,2545.02001953125,2545.02001953125,5436100,AMZN,2020-06-12,2341.7385,2409.0,0.0,136.02001953125
2020-06-15,2526.60009765625,2584.0,2508.0,2572.679931640625,2572.679931640625,3865100,AMZN,2020-06-15,61.682034,60.99999999999999,0.0,2511.679931640625
2020-06-16,2620.0,2620.0,2576.0,2615.27001953125,2615.27001953125,3585600,AMZN,2020-06-16,1511.0201,1571.6800537109375,0.0,1043.5899658203125
2020-06-17,2647.5,2655.0,2631.820068359375,2640.97998046875,2640.97998046875,2959300,AMZN,2020-06-17,420.74203,426.0,0.0,2214.97998046875
2020-06-18,2647.010009765625,2659.639892578125,2636.110107421875,2653.97998046875,2653.97998046875,2487800,AMZN,2020-06-18,11.55334,4.2708330154418945,0.0,2649.709147453308
2020-06-19,2678.080078125,2697.429931640625,2659.0,2675.010009765625,2675.010009765625,5777000,AMZN,2020-06-19,19.71079,14.364583015441896,0.0,2660.645426750183
2020-06-22,2684.5,2715.0,2669.0,2713.820068359375,2713.820068359375,3208800,AMZN,2020-06-22,50.925762,34.689998626708984,0.0,2679.130069732666
2020-06-23,2726.02001953125,2783.110107421875,2718.0400390625,2764.409912109375,2764.409912109375,4231700,AMZN,2020-06-23,155.75523,155.39999389648438,0.0,2609.0099182128906
2020-06-24,2780.0,2796.0,2721.0,2734.39990234375,2734.39990234375,4526600,AMZN,2020-06-24,762.95874,765.1500244140625,0.0,1969.2498779296875
2020-06-25,2739.550048828125,2756.22998046875,2712.139892578125,2754.580078125,2754.580078125,2968700,AMZN,2020-06-25,968.8982,1046.0,0.0,1708.580078125
2020-06-26,2775.06005859375,2782.570068359375,2688.0,2692.8701171875,2692.8701171875,6500800,AMZN,2020-06-26,52.26001,38.349998474121094,0.0,2654.520118713379
2020-06-29,2690.010009765625,2696.800048828125,2630.080078125,2680.3798828125,2680.3798828125,4223400,AMZN,2020-06-29,42.0292,38.150001525878906,0.0,2642.229881286621
2020-06-30,2685.070068359375,2769.6298828125,2675.030029296875,2758.820068359375,2758.820068359375,3769700,AMZN,2020-06-30,171.60458,158.6699981689453,0.0,2600.1500701904297
2020-07-01,2757.989990234375,2895.0,2754.0,2878.699951171875,2878.699951171875,6363400,AMZN,2020-07-01,149.84169,127.61000061035158,0.0,2751.0899505615234
2020-07-02,2912.010009765625,2955.56005859375,2871.10009765625,2890.300048828125,2890.300048828125,6593400,AMZN,2020-07-02,48.912266,38.65999984741211,0.0,2851.640048980713
2020-07-06,2934.969970703125,3059.8798828125,2930.0,3057.0400390625,3057.0400390625,6880600,AMZN,2020-07-06,1959.233,1898.5300292968748,0.0,1158.5100097656252
2020-07-07,3058.550048828125,3069.550048828125,2990.0,3000.1201171875,3000.1201171875,5257500,AMZN,2020-07-07,17.83264,7.480000019073486,0.0,2992.6401171684265
2020-07-08,3022.610107421875,3083.969970703125,3012.429931640625,3081.110107421875,3081.110107421875,5037600,AMZN,2020-07-08,164.37915,166.83999633789062,0.0,2914.2701110839844
2020-07-09,3115.989990234375,3193.8798828125,3074.0,3182.6298828125,3182.6298828125,6388700,AMZN,2020-07-09,322.4873,310.8900146484375,0.0,2871.7398681640625
2020-07-10,3191.760009765625,3215.0,3135.699951171875,3200.0,3200.0,5486000,AMZN,2020-07-10,444.26712,488.2699890136719,0.0,2711.730010986328
2020-07-13,3251.06005859375,3344.2900390625,3068.389892578125,3104.0,3104.0,7720400,AMZN,2020-07-13,1633.679,1620.800048828125,0.0,1483.199951171875
2020-07-14,3089.0,3127.3798828125,2950.0,3084.0,3084.0,7231900,AMZN,2020-07-14,552.7079,463.3699951171875,0.0,2620.6300048828125
2020-07-15,3080.22998046875,3098.35009765625,2973.179931640625,3008.8701171875,3008.8701171875,5788900,AMZN,2020-07-15,1321.5511,1350.5,0.0,1658.3701171875
2020-07-16,2971.06005859375,3032.0,2918.22998046875,2999.89990234375,2999.89990234375,6394200,AMZN,2020-07-16,1924.365,1869.0,0.0,1130.89990234375
2020-07-17,3009.0,3024.0,2948.449951171875,2961.969970703125,2961.969970703125,4761300,AMZN,2020-07-17,44.98072,34.470001220703125,0.0,2927.499969482422
2020-07-20,3000.199951171875,3201.360107421875,2994.02001953125,3196.840087890625,3196.840087890625,7598200,AMZN,2020-07-20,44.36257,26.88999938964844,0.0,3169.9500885009766
2020-07-21,3232.489990234375,3240.580078125,3105.719970703125,3138.2900390625,3138.2900390625,6121300,AMZN,2020-07-21,73.44479,79.93750000000001,0.0,3058.3525390625
2020-07-22,3125.0,3150.0,3065.260009765625,3099.909912109375,3099.909912109375,4104200,AMZN,2020-07-22,211.59473,217.2599945068359,0.0,2882.649917602539
2020-07-23,3098.27001953125,3098.27001953125,2970.0,2986.550048828125,2986.550048828125,5656900,AMZN,2020-07-23,23.732943,18.229999542236328,0.0,2968.3200492858887
2020-07-24,2930.0,3031.580078125,2888.0,3008.909912109375,3008.909912109375,5632400,AMZN,2020-07-24,54.539986,38.29999923706055,0.0,2970.6099128723145
2020-07-27,3062.0,3098.0,3015.77001953125,3055.2099609375,3055.2099609375,4170500,AMZN,2020-07-27,195.6439,173.52999877929688,0.0,2881.679962158203
2020-07-28,3054.27001953125,3077.090087890625,2995.760009765625,3000.330078125,3000.330078125,3126700,AMZN,2020-07-28,263.66275,264.7699890136719,0.0,2735.560089111328
2020-07-29,3030.989990234375,3039.159912109375,2996.77001953125,3033.530029296875,3033.530029296875,2974100,AMZN,2020-07-29,1810.1599,1818.510009765625,0.0,1215.02001953125
2020-07-30,3014.0,3092.0,3005.0,3051.8798828125,3051.8798828125,6128300,AMZN,2020-07-30,45.508766,38.939998626708984,0.0,3012.939884185791
2020-07-31,3244.0,3246.820068359375,3151.0,3164.679931640625,3164.679931640625,8085500,AMZN,2020-07-31,987.7,979.4699707031251,0.0,2185.2099609375
2020-08-03,3180.510009765625,3184.0,3104.0,3111.889892578125,3111.889892578125,5074700,AMZN,2020-08-03,185.74413,204.3800048828125,0.0,2907.5098876953125
2020-08-04,3101.2099609375,3167.239990234375,3101.2099609375,3138.830078125,3138.830078125,4694300,AMZN,2020-08-04,16.387875,7.90625,0.0,3130.923828125
2020-08-05,3143.77001953125,3213.590087890625,3127.300048828125,3205.030029296875,3205.030029296875,3916500,AMZN,2020-08-05,20.020353,14.010000228881838,0.0,3191.020029067993
2020-08-06,3194.360107421875,3247.469970703125,3165.429931640625,3225.0,3225.0,3940600,AMZN,2020-08-06,855.69574,822.5900268554688,0.0,2402.4099731445312
2020-08-07,3224.010009765625,3240.81005859375,3140.669921875,3167.4599609375,3167.4599609375,3936100,AMZN,2020-08-07,16.381142,15.447916984558104,0.0,3152.012043952942
2020-08-10,3170.31005859375,3172.510009765625,3101.52001953125,3148.159912109375,3148.159912109375,3167300,AMZN,2020-08-10,345.7825,333.54998779296875,0.0,2814.6099243164062
2020-08-11,3113.199951171875,3159.219970703125,3073.0,3080.669921875,3080.669921875,3718100,AMZN,2020-08-11,1920.0258,1964.5200195312498,0.0,1116.1499023437502
2020-08-12,3108.0,3174.389892578125,3101.419921875,3162.239990234375,3162.239990234375,3522100,AMZN,2020-08-12,53.13152,60.58000183105469,0.0,3101.6599884033203
2020-08-13,3182.989990234375,3217.52001953125,3155.0,3161.02001953125,3161.02001953125,3149000,AMZN,2020-08-13,10.067336,3.2395830154418945,0.0,3157.780436515808
2020-08-14,3178.179931640625,3178.239990234375,3120.0,3148.02001953125,3148.02001953125,2751700,AMZN,2020-08-14,66.34277,56.46875,0.0,3091.55126953125
2020-08-17,3173.1201171875,3194.969970703125,3154.179931640625,3182.409912109375,3182.409912109375,2691200,AMZN,2020-08-17,145.68509,131.2899932861328,0.0,3051.119918823242
2020-08-18,3212.0,3320.0,3205.820068359375,3312.489990234375,3312.489990234375,5346000,AMZN,2020-08-18,24.482283,16.15999984741211,0.0,3296.329990386963
2020-08-19,3303.010009765625,3315.89990234375,3256.0,3260.47998046875,3260.47998046875,4185100,AMZN,2020-08-19,99.42971,90.58000183105467,0.0,3169.8999786376953
2020-08-20,3252.0,3312.6201171875,3238.0,3297.3701171875,3297.3701171875,3332500,AMZN,2020-08-20,43.8679,36.88999938964844,0.0,3260.4801177978516
2020-08-21,3295.0,3314.39990234375,3275.389892578125,3284.719970703125,3284.719970703125,3575900,AMZN,2020-08-21,41.22242,34.63999938964844,0.0,3250.0799713134766
2020-08-24,3310.14990234375,3380.320068359375,3257.56005859375,3307.4599609375,3307.4599609375,4666300,AMZN,2020-08-24,2420.2803,2426.260009765625,0.0,881.199951171875
2020-08-25,3294.989990234375,3357.39990234375,3267.0,3346.489990234375,3346.489990234375,3992800,AMZN,2020-08-25,303.84402,312.54998779296875,0.0,3033.9400024414062
2020-08-26,3351.110107421875,3451.739990234375,3344.570068359375,3441.85009765625,3441.85009765625,6508700,AMZN,2020-08-26,862.82904,909.2800292968749,0.0,2532.570068359375
2020-08-27,3450.050048828125,3453.0,3378.0,3400.0,3400.0,4264800,AMZN,2020-08-27,1554.2981,1503.8299560546875,0.0,1896.1700439453125
2020-08-28,3423.0,3433.3701171875,3386.5,3401.800048828125,3401.800048828125,2897000,AMZN,2020-08-28,3263.0637,3104.25,0.0,297.550048828125
2020-08-31,3408.989990234375,3495.0,3405.0,3450.9599609375,3450.9599609375,4185900,AMZN,2020-08-31,51.942295,64.28125000000001,0.0,3386.6787109375
2020-09-01,3489.580078125,3513.8701171875,3467.0,3499.1201171875,3499.1201171875,3432200,AMZN,2020-09-01,1161.9502,1189.010009765625,0.0,2310.110107421875
2020-09-02,3547.0,3552.25,3486.68994140625,3531.449951171875,3531.449951171875,3931500,AMZN,2020-09-02,224.80266,211.6999969482422,0.0,3319.749954223633
2020-09-03,3485.0,3488.409912109375,3303.0,3368.0,3368.0,8161100,AMZN,2020-09-03,130.87798,110.05999755859378,0.0,3257.9400024414062
2020-09-04,3318.0,3381.5,3111.1298828125,3294.6201171875,3294.6201171875,8781800,AMZN,2020-09-04,1048.4559,982.739990234375,0.0,2311.880126953125
2020-09-08,3144.0,3250.85009765625,3130.0,3149.840087890625,3149.840087890625,6094200,AMZN,2020-09-08,280.1746,255.47999572753906,0.0,2894.360092163086
2020-09-09,3202.989990234375,3303.179931640625,3185.0,3268.610107421875,3268.610107421875,5188700,AMZN,2020-09-09,83.3057,62.7400016784668,0.0,3205.870105743408
2020-09-10,3307.219970703125,3349.889892578125,3170.550048828125,3175.110107421875,3175.110107421875,5330700,AMZN,2020-09-10,1647.6195,1819.260009765625,0.0,1355.85009765625
2020-09-11,3208.68994140625,3217.340087890625,3083.97998046875,3116.219970703125,3116.219970703125,5094000,AMZN,2020-09-11,2476.0437,2653.97998046875,0.0,462.239990234375
2020-09-14,3172.93994140625,3187.389892578125,3096.0,3102.969970703125,3102.969970703125,4529600,AMZN,2020-09-14,3232.177,3184.93994140625,81.969970703125,0.0
2020-09-15,3136.159912109375,3175.02001953125,3108.919921875,3156.1298828125,3156.1298828125,4021500,AMZN,2020-09-15,33.705,14.3125,0.0,3141.8173828125
2020-09-16,3179.989990234375,3187.239990234375,3074.14990234375,3078.10009765625,3078.10009765625,4512200,AMZN,2020-09-16,80.77708,70.81250000000001,0.0,3007.28759765625
2020-09-17,3009.25,3029.429931640625,2972.550048828125,3008.72998046875,3008.72998046875,6449100,AMZN,2020-09-17,614.5435,574.8099975585938,0.0,2433.9199829101562
2020-09-18,3031.739990234375,3037.800048828125,2905.5400390625,2954.909912109375,2954.909912109375,8892600,AMZN,2020-09-18,47.527416,30.812500000000004,0.0,2924.097412109375
2020-09-21,2906.5,2962.0,2871.0,2960.469970703125,2960.469970703125,6117900,AMZN,2020-09-21,550.55756,558.9299926757812,0.0,2401.5399780273438
2020-09-22,3033.840087890625,3133.989990234375,3000.199951171875,3128.989990234375,3128.989990234375,6948800,AMZN,2020-09-22,152.13942,158.99000549316406,0.0,2969.999984741211
2020-09-23,3120.429931640625,3127.0,2992.3798828125,2999.860107421875,2999.860107421875,5652700,AMZN,2020-09-23,2613.6082,3000.1201171875,0.0,-0.260009765625
2020-09-24,2977.7900390625,3069.300048828125,2965.0,3019.7900390625,3019.7900390625,5529400,AMZN,2020-09-24,611.2224,552.9400024414062,0.0,2466.8500366210938
2020-09-25,3054.860107421875,3101.5400390625,2999.0,3095.1298828125,3095.1298828125,4615200,AMZN,2020-09-25,218.83751,222.16000366210932,0.0,2872.9698791503906
2020-09-28,3148.85009765625,3175.0400390625,3117.169921875,3174.050048828125,3174.050048828125,4224200,AMZN,2020-09-28,3208.1843,3443.6298828125,269.579833984375,0.0
2020-09-29,3175.389892578125,3188.260009765625,3132.5400390625,3144.8798828125,3144.8798828125,3495800,AMZN,2020-09-29,77.961716,77.30000305175783,0.0,3067.579879760742
2020-09-30,3141.139892578125,3212.8798828125,3133.989990234375,3148.72998046875,3148.72998046875,4896100,AMZN,2020-09-30,16.822104,5.96999979019165,0.0,3142.7599806785583
2020-10-01,3208.0,3224.0,3172.0,3221.260009765625,3221.260009765625,4971900,AMZN,2020-10-01,1935.1945,1973.8199462890625,0.0,1247.4400634765625
2020-10-02,3153.6298828125,3195.800048828125,3123.0,3125.0,3125.0,5613100,AMZN,2020-10-02,335.24786,324.7799987792969,0.0,2800.220001220703
2020-10-05,3145.840087890625,3202.530029296875,3140.85009765625,3199.199951171875,3199.199951171875,3775300,AMZN,2020-10-05,1840.973,1896.199951171875,0.0,1303.0
2020-10-06,3165.0,3182.0,3090.0,3099.9599609375,3099.9599609375,5086900,AMZN,2020-10-06,47.748737,41.38999938964844,0.0,3058.5699615478516
2020-10-07,3135.0,3200.0,3132.389892578125,3195.68994140625,3195.68994140625,4309400,AMZN,2020-10-07,776.2303,807.47998046875,0.0,2388.2099609375
2020-10-08,3224.989990234375,3233.2900390625,3174.989990234375,3190.550048828125,3190.550048828125,3174100,AMZN,2020-10-08,829.5618,819.7100219726562,0.0,2370.8400268554688
2020-10-09,3210.0,3288.989990234375,3197.830078125,3286.64990234375,3286.64990234375,4907900,AMZN,2020-10-09,2019.5973,2012.97998046875,0.0,1273.669921875
2020-10-12,3349.93994140625,3496.239990234375,3339.550048828125,3442.929931640625,3442.929931640625,8364200,AMZN,2020-10-12,81.08333,78.65000152587892,0.0,3364.279930114746
2020-10-13,3467.989990234375,3492.3798828125,3424.219970703125,3443.6298828125,3443.6298828125,5744700,AMZN,2020-10-13,1895.4532,2149.8701171875,0.0,1293.759765625
2020-10-14,3447.0,3464.8798828125,3340.0,3363.7099609375,3363.7099609375,5812700,AMZN,2020-10-14,99.76208,83.5800018310547,0.0,3280.1299591064453
2020-10-15,3292.010009765625,3355.8798828125,3280.0,3338.64990234375,3338.64990234375,5223400,AMZN,2020-10-15,376.9099,385.3699951171875,0.0,2953.2799072265625
2020-10-16,3363.22998046875,3399.659912109375,3160.0,3272.7099609375,3272.7099609375,6474400,AMZN,2020-10-16,64.30787,66.90625,0.0,3205.8037109375
2020-10-19,3299.610107421875,3329.0,3192.739990234375,3207.2099609375,3207.2099609375,5223600,AMZN,2020-10-19,49.496567,44.630001068115234,0.0,3162.5799598693848
2020-10-20,3222.280029296875,3266.0,3192.010009765625,3217.010009765625,3217.010009765625,4509700,AMZN,2020-10-20,51.618343,47.959999084472656,0.0,3169.0500106811523
2020-10-21,3212.5,3233.8798828125,3160.0,3184.93994140625,3184.93994140625,4592700,AMZN,2020-10-21,19.877985,10.416666984558104,0.0,3174.523274421692
2020-10-22,3189.8701171875,3198.75,3121.93994140625,3176.39990234375,3176.39990234375,4212000,AMZN,2020-10-22,12.639963,4.4895830154418945,0.0,3171.910319328308
2020-10-23,3191.0,3205.330078125,3140.0,3204.39990234375,3204.39990234375,3466700,AMZN,2020-10-23,76.403595,50.9375,0.0,3153.46240234375
2020-10-26,3198.739990234375,3282.97998046875,3153.300048828125,3207.0400390625,3207.0400390625,5901200,AMZN,2020-10-26,2608.4355,3057.0400390625,0.0,150.0
2020-10-27,3224.93994140625,3291.659912109375,3211.300048828125,3286.330078125,3286.330078125,4291000,AMZN,2020-10-27,129.88759,117.51999664306639,0.0,3168.8100814819336
2020-10-28,3249.300048828125,3264.02001953125,3162.469970703125,3162.780029296875,3162.780029296875,5588300,AMZN,2020-10-28,2045.1227,1883.7499999999998,0.0,1279.0300292968752
2020-10-29,3201.27001953125,3257.25,3164.0,3211.010009765625,3211.010009765625,6596500,AMZN,2020-10-29,271.5083,268.92999267578125,0.0,2942.0800170898438
2020-10-30,3157.75,3167.0,3019.0,3036.14990234375,3036.14990234375,8386400,AMZN,2020-10-30,1679.7391,1640.260009765625,0.0,1395.889892578125
2020-11-02,3061.739990234375,3079.7099609375,2950.1201171875,3004.47998046875,3004.47998046875,7257400,AMZN,2020-11-02,1599.594,1683.989990234375,0.0,1320.489990234375
2020-11-03,3018.530029296875,3074.89990234375,2980.97998046875,3048.409912109375,3048.409912109375,4897900,AMZN,2020-11-03,384.4449,370.5799865722656,0.0,2677.8299255371094
2020-11-04,3159.989990234375,3244.85009765625,3139.72998046875,3241.159912109375,3241.159912109375,6839000,AMZN,2020-11-04,3234.0469,3236.080078125,0.0,5.079833984375
2020-11-05,3319.969970703125,3366.800048828125,3288.8798828125,3322.0,3322.0,5789300,AMZN,2020-11-05,60.38232,49.630001068115234,0.0,3272.3699989318848
2020-11-06,3304.639892578125,3322.0,3232.0,3311.3701171875,3311.3701171875,4647300,AMZN,2020-11-06,74.644905,60.46875,0.0,3250.9013671875
2020-11-09,3231.030029296875,3289.0,3112.110107421875,3143.739990234375,3143.739990234375,7190400,AMZN,2020-11-09,142.26617,139.35000610351562,0.0,3004.3899841308594
2020-11-10,3095.02001953125,3114.0,3019.47998046875,3035.02001953125,3035.02001953125,6591000,AMZN,2020-11-10,236.34505,229.7100067138672,0.0,2805.310012817383
2020-11-11,3061.780029296875,3139.14990234375,3050.0,3137.389892578125,3137.389892578125,4366900,AMZN,2020-11-11,319.4389,289.44000244140625,0.0,2847.9498901367188
2020-11-12,3159.949951171875,3175.8798828125,3086.050048828125,3110.280029296875,3110.280029296875,4362000,AMZN,2020-11-12,679.4146,570.1799926757812,0.0,2540.1000366210938
2020-11-13,3122.0,3141.719970703125,3085.389892578125,3128.81005859375,3128.81005859375,3756200,AMZN,2020-11-13,1487.726,1591.0,0.0,1537.81005859375
2020-11-16,3093.199951171875,3142.699951171875,3072.68994140625,3131.06005859375,3131.06005859375,3808700,AMZN,2020-11-16,539.79706,517.5399780273438,0.0,2613.5200805664062
2020-11-17,3183.5400390625,3189.25,3135.260009765625,3135.659912109375,3135.659912109375,3444700,AMZN,2020-11-17,196.07866,199.66000366210935,0.0,2935.9999084472656
2020-11-18,3134.0,3140.0,3105.10009765625,3105.4599609375,3105.4599609375,2916800,AMZN,2020-11-18,986.77905,950.8699951171875,0.0,2154.5899658203125
2020-11-19,3105.31005859375,3125.0,3080.919921875,3117.02001953125,3117.02001953125,3010300,AMZN,2020-11-19,18.362814,10.710000038146973,0.0,3106.310019493103
2020-11-20,3117.02001953125,3132.889892578125,3098.050048828125,3099.39990234375,3099.39990234375,3374400,AMZN,2020-11-20,380.2864,389.7999877929687,0.0,2709.5999145507812
2020-11-23,3116.699951171875,3139.75,3065.4599609375,3098.389892578125,3098.389892578125,4708900,AMZN,2020-11-23,3315.3682,3306.3701171875,207.980224609375,0.0
